run_a_netdir,run_a_label,run_a_individual,run_b_netdir,run_b_label,run_b_individual,pair_kind,chkpt_index,chkpt_iter,side_of_150000,quantity,distance_form,distance,is_nearest_foreign_for_twin_with_3ppp,is_nearest_foreign_for_twin_without_3ppp,nearest_foreign_distance_with_3ppp,ratio_nf_over_twin_with_3ppp,nearest_foreign_distance_without_3ppp,ratio_nf_over_twin_without_3ppp
9991/900,seed0prime,0,9991/003,seed3,3,foreign,1,11,before,mean_by_type,euclid,0.6975150201040919,,,,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,1,11,before,mean_by_type,euclid,0.697515062726574,,,,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,1,11,before,mean_by_type,euclid,0.6975150519557828,,,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,1,11,before,mean_by_type,euclid,0.6113730394456016,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,1,11,before,mean_by_type,euclid,0.6079292667946788,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,1,11,before,mean_by_type,euclid,0.8432547562795707,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,1,11,before,mean_by_type,euclid,0.6058193873281602,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,1,11,before,mean_by_type,euclid,0.6975150561247977,,,,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,1,11,before,mean_by_type,euclid,0.6975150987472916,,,,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,1,11,before,mean_by_type,euclid,0.6975150879764991,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,1,11,before,mean_by_type,euclid,0.6113730532017745,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,1,11,before,mean_by_type,euclid,0.6079292668878928,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,1,11,before,mean_by_type,euclid,0.7523374594484238,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,1,11,before,mean_by_type,euclid,0.6559147915422197,,,,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,1,11,before,mean_by_type,euclid,0.655914771246886,,,,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,1,11,before,mean_by_type,euclid,0.6559147794860298,,,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,1,11,before,mean_by_type,euclid,0.8236705339611309,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,1,11,before,mean_by_type,euclid,0.6486292562858804,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,1,11,before,mean_by_type,euclid,0.6184350157344498,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,1,11,before,mean_by_type,euclid,0.6184350645610612,,,,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,1,11,before,mean_by_type,euclid,0.6184350468449215,,,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,1,11,before,mean_by_type,euclid,0.6225473735692939,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,1,11,before,mean_by_type,euclid,0.5727022127406118,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,1,11,before,mean_by_type,euclid,2.1178065902390395e-07,,,0.5530535463272289,2611445.015216451,0.5530535463272289,2611445.015216451
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,1,11,before,mean_by_type,euclid,2.392185124264749e-07,,,0.5530535463272289,2311917.839122977,,
9991/003,seed3,3,9991/004,seed4,4,foreign,1,11,before,mean_by_type,euclid,0.7121938017869063,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,1,11,before,mean_by_type,euclid,0.5530535463272289,3~3';3~3''',3~3',,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,1,11,before,mean_by_type,euclid,1.5230982747996211e-07,,,0.5530535854989794,3631109.000971977,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,1,11,before,mean_by_type,euclid,0.7121938727340122,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,1,11,before,mean_by_type,euclid,0.5530535960472743,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,1,11,before,mean_by_type,euclid,0.7121938717166822,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,1,11,before,mean_by_type,euclid,0.5530535854989794,3'~3''',,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,1,11,before,mean_by_type,euclid,0.611927950208087,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,1,11,before,mean_by_type,one_minus_spearman,0.0,,,0.20375874125874127,inf,0.20375874125874127,inf
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,1,11,before,mean_by_type,one_minus_spearman,0.0,,,0.20375874125874127,inf,0.20375874125874127,inf
9991/000,seed0,0,9991/001,seed1,1,foreign,1,11,before,mean_by_type,one_minus_spearman,0.258479020979021,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,1,11,before,mean_by_type,one_minus_spearman,0.25651223776223775,,,,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.20375874125874127,"0~0';0~0""","0~0';0~0""",,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.20375874125874127,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.20375874125874127,,,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,1,11,before,mean_by_type,one_minus_spearman,0.22312062937062938,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,1,11,before,mean_by_type,one_minus_spearman,0.20699300699300704,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,1,11,before,mean_by_type,one_minus_spearman,0.0,,,0.20375874125874127,inf,0.20375874125874127,inf
9991/900,seed0prime,0,9991/001,seed1,1,foreign,1,11,before,mean_by_type,one_minus_spearman,0.258479020979021,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,1,11,before,mean_by_type,one_minus_spearman,0.25651223776223775,,,,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.20375874125874127,"0'~0""","0'~0""",,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.20375874125874127,,,,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.20375874125874127,,,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,1,11,before,mean_by_type,one_minus_spearman,0.22312062937062938,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,1,11,before,mean_by_type,one_minus_spearman,0.20699300699300704,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,1,11,before,mean_by_type,one_minus_spearman,0.258479020979021,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,1,11,before,mean_by_type,one_minus_spearman,0.25651223776223775,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.20375874125874127,,,,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.20375874125874127,,,,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.20375874125874127,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,1,11,before,mean_by_type,one_minus_spearman,0.22312062937062938,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,1,11,before,mean_by_type,one_minus_spearman,0.20699300699300704,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,1,11,before,mean_by_type,one_minus_spearman,0.19707167832167827,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.1369318181818182,3~3';3~3''',3~3',,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.1369318181818182,3'~3''',,,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.1369318181818182,,,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,1,11,before,mean_by_type,one_minus_spearman,0.26180069930069927,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,1,11,before,mean_by_type,one_minus_spearman,0.20305944055944058,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.18522727272727268,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.18522727272727268,,,,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,1,11,before,mean_by_type,one_minus_spearman,0.18522727272727268,,,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,1,11,before,mean_by_type,one_minus_spearman,0.20231643356643358,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,1,11,before,mean_by_type,one_minus_spearman,0.23784965034965033,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,1,11,before,mean_by_type,one_minus_spearman,0.0,,,0.1369318181818182,inf,0.1369318181818182,inf
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,1,11,before,mean_by_type,one_minus_spearman,0.0,,,0.1369318181818182,inf,,
9991/003,seed3,3,9991/004,seed4,4,foreign,1,11,before,mean_by_type,one_minus_spearman,0.21114510489510485,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,1,11,before,mean_by_type,one_minus_spearman,0.15559440559440563,,,,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,1,11,before,mean_by_type,one_minus_spearman,0.0,,,0.1369318181818182,inf,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,1,11,before,mean_by_type,one_minus_spearman,0.21114510489510485,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,1,11,before,mean_by_type,one_minus_spearman,0.15559440559440563,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,1,11,before,mean_by_type,one_minus_spearman,0.21114510489510485,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,1,11,before,mean_by_type,one_minus_spearman,0.15559440559440563,,,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,1,11,before,mean_by_type,one_minus_spearman,0.19252622377622375,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,1,11,before,central_cell_mean_skip_first_quarter,euclid,9.674098761948758e-08,,,0.6095918114592206,6301277.529405994,0.6095918114592206,6301277.529405994
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,1,11,before,central_cell_mean_skip_first_quarter,euclid,1.724292739896781e-07,,,0.6095918276939769,3535315.1677160575,0.6095918276939769,3535315.1677160575
9991/000,seed0,0,9991/001,seed1,1,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.8631380395134532,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6095918276939769,"0~0""","0~0""",,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.7131772824590344,,,,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.7131773286934172,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.7131773159421831,,,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6136737918561844,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6153635951459469,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,1,11,before,central_cell_mean_skip_first_quarter,euclid,1.9688042717607884e-07,,,0.6095918114592206,3096254.0065703727,0.6095918114592206,3096254.0065703727
9991/900,seed0prime,0,9991/001,seed1,1,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.8631380590865736,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6095918114592206,"0~0';0'~0""","0~0';0'~0""",,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.7131772923918688,,,,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.7131773386262489,,,,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.7131773258750156,,,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6136737925365082,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6153636082799174,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.8631380810606207,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.609591858683444,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.7131773321852869,,,,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.7131773784196809,,,,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.7131773656684468,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6136738053750516,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6153636100260514,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.7670325963837391,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.661009889973282,,,,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6610098673743077,,,,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6610098756995493,,,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.8401117057456057,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6552937102732505,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.628629320217738,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6286293693990035,,,,,,
9991/002,seed2,2,9992/003,seed3primeprimeprime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6286293498869167,,,,,,
9991/002,seed2,2,9991/004,seed4,4,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6285161092371595,,,,,,
9991/002,seed2,2,9991/005,seed5,5,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.5791626538572013,,,,,,
9991/003,seed3,3,9991/903,seed3prime,3,twin,1,11,before,central_cell_mean_skip_first_quarter,euclid,2.204717163323453e-07,,,0.5573244190220236,2527872.637331389,0.5573244190220236,2527872.637331389
9991/003,seed3,3,9992/003,seed3primeprimeprime,3,twin,1,11,before,central_cell_mean_skip_first_quarter,euclid,2.46771082380328e-07,,,0.5573244190220236,2258467.2954631904,,
9991/003,seed3,3,9991/004,seed4,4,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.7242762184938241,,,,,,
9991/003,seed3,3,9991/005,seed5,5,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.5573244190220236,3~3';3~3''',3~3',,,,
9991/903,seed3prime,3,9992/003,seed3primeprimeprime,3,twin,1,11,before,central_cell_mean_skip_first_quarter,euclid,1.5876449326179572e-07,,,0.5573244604610598,3510384.7781761633,,
9991/903,seed3prime,3,9991/004,seed4,4,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.7242762937193397,,,,,,
9991/903,seed3prime,3,9991/005,seed5,5,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.5573244709047723,,,,,,
9992/003,seed3primeprimeprime,3,9991/004,seed4,4,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.7242762919664871,,,,,,
9992/003,seed3primeprimeprime,3,9991/005,seed5,5,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.5573244604610598,3'~3''',,,,,
9991/004,seed4,4,9991/005,seed5,5,foreign,1,11,before,central_cell_mean_skip_first_quarter,euclid,0.6168913261011477,,,,,,
9991/000,seed0,0,9991/900,seed0prime,0,twin,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.0,,,0.17692307692307696,inf,0.17692307692307696,inf
9991/000,seed0,0,9992/000,seed0primeprime,0,twin,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.0,,,0.17692307692307696,inf,0.17692307692307696,inf
9991/000,seed0,0,9991/001,seed1,1,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.2458916083916084,,,,,,
9991/000,seed0,0,9991/002,seed2,2,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.2343968531468531,,,,,,
9991/000,seed0,0,9991/003,seed3,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.17692307692307696,"0~0';0~0""","0~0';0~0""",,,,
9991/000,seed0,0,9991/903,seed3prime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.17692307692307696,,,,,,
9991/000,seed0,0,9992/003,seed3primeprimeprime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.17692307692307696,,,,,,
9991/000,seed0,0,9991/004,seed4,4,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.19261363636363638,,,,,,
9991/000,seed0,0,9991/005,seed5,5,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.18282342657342654,,,,,,
9991/900,seed0prime,0,9992/000,seed0primeprime,0,twin,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.0,,,0.17692307692307696,inf,0.17692307692307696,inf
9991/900,seed0prime,0,9991/001,seed1,1,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.2458916083916084,,,,,,
9991/900,seed0prime,0,9991/002,seed2,2,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.2343968531468531,,,,,,
9991/900,seed0prime,0,9991/003,seed3,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.17692307692307696,"0'~0""","0'~0""",,,,
9991/900,seed0prime,0,9991/903,seed3prime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.17692307692307696,,,,,,
9991/900,seed0prime,0,9992/003,seed3primeprimeprime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.17692307692307696,,,,,,
9991/900,seed0prime,0,9991/004,seed4,4,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.19261363636363638,,,,,,
9991/900,seed0prime,0,9991/005,seed5,5,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.18282342657342654,,,,,,
9992/000,seed0primeprime,0,9991/001,seed1,1,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.2458916083916084,,,,,,
9992/000,seed0primeprime,0,9991/002,seed2,2,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.2343968531468531,,,,,,
9992/000,seed0primeprime,0,9991/003,seed3,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.17692307692307696,,,,,,
9992/000,seed0primeprime,0,9991/903,seed3prime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.17692307692307696,,,,,,
9992/000,seed0primeprime,0,9992/003,seed3primeprimeprime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.17692307692307696,,,,,,
9992/000,seed0primeprime,0,9991/004,seed4,4,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.19261363636363638,,,,,,
9992/000,seed0primeprime,0,9991/005,seed5,5,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.18282342657342654,,,,,,
9991/001,seed1,1,9991/002,seed2,2,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.17687937062937065,,,,,,
9991/001,seed1,1,9991/003,seed3,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.12093531468531471,3~3';3~3''',3~3',,,,
9991/001,seed1,1,9991/903,seed3prime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.12093531468531471,3'~3''',,,,,
9991/001,seed1,1,9992/003,seed3primeprimeprime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.12093531468531471,,,,,,
9991/001,seed1,1,9991/004,seed4,4,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.24807692307692308,,,,,,
9991/001,seed1,1,9991/005,seed5,5,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.19283216783216783,,,,,,
9991/002,seed2,2,9991/003,seed3,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.16385489510489515,,,,,,
9991/002,seed2,2,9991/903,seed3prime,3,foreign,1,11,before,central_cell_mean_skip_first_quarter,one_minus_spearman,0.16385489510489515,,,,,,
